,C1,C2,C3,state,action,optimal_cost,year
67,2128.749477659131,1685.7494776591311,1129.6794776591314,2,2,1129.6794776591314,7
68,2128.749477659131,2186.749477659131,1129.6794776591314,1,2,1129.6794776591314,7
69,2128.749477659131,2187.249477659131,1129.6794776591314,0,2,1129.6794776591314,7
70,69.67947765913141,70.17947765913141,128.7494776591314,9,0,69.67947765913141,8
71,74.01064649030025,72.67947765913141,128.7494776591314,8,1,72.67947765913141,8
72,82.93455953377853,82.51064649030025,128.7494776591314,7,1,82.51064649030025,8
73,99.9074177306062,99.43455953377853,128.7494776591314,6,1,99.43455953377853,8
74,115.02177619086379,143.4074177306062,128.7494776591314,5,0,115.02177619086379,8
75,124.32090638168943,168.5217761908638,128.7494776591314,4,0,124.32090638168943,8
76,627.8194776591315,179.82090638168944,128.7494776591314,3,2,128.7494776591314,8
77,2127.8194776591317,1684.8194776591317,1128.7494776591313,2,2,1128.7494776591313,8
78,2127.8194776591317,2185.8194776591317,1128.7494776591313,1,2,1128.7494776591313,8
79,2127.8194776591317,2186.3194776591317,1128.7494776591313,0,2,1128.7494776591313,8
80,68.74947765913141,69.24947765913141,127.81947765913142,9,0,68.74947765913141,9
81,73.08064649030025,71.74947765913141,127.81947765913142,8,1,71.74947765913141,9
82,82.00455953377852,81.58064649030025,127.81947765913142,7,1,81.58064649030025,9
83,98.97742739419768,98.50455953377852,127.81947765913142,6,1,98.50455953377852,9
84,114.09187283186387,142.47742739419766,127.81947765913142,5,0,114.09187283186387,9
85,123.39090642186308,167.59187283186387,127.81947765913142,4,0,123.39090642186308,9
86,626.8894776591314,178.89090642186306,127.81947765913142,3,2,127.81947765913142,9
87,2126.8894776591314,1683.8894776591314,1127.8194776591315,2,2,1127.8194776591315,9
88,2126.8894776591314,2184.8894776591314,1127.8194776591315,1,2,1127.8194776591315,9
89,2126.8894776591314,2185.3894776591314,1127.8194776591315,0,2,1127.8194776591315,9
90,67.81947765913142,68.31947765913142,126.88947765913142,9,0,67.81947765913142,10
91,72.15064649030025,70.81947765913142,126.88947765913142,8,1,70.81947765913142,10
92,81.07455953377851,80.65064649030025,126.88947765913142,7,1,80.65064649030025,10
93,98.04743813087785,97.57455953377851,126.88947765913142,6,1,97.57455953377851,10
94,113.16198020510254,141.54743813087785,126.88947765913142,5,0,113.16198020510254,10
95,122.4609064727158,166.66198020510254,126.88947765913142,4,0,122.4609064727158,10
96,625.9594776591314,177.9609064727158,126.88947765913142,3,2,126.88947765913142,10
97,2125.959477659131,1682.9594776591312,1126.8894776591314,2,2,1126.8894776591314,10
98,2125.959477659131,2183.959477659131,1126.8894776591314,1,2,1126.8894776591314,10
99,2125.959477659131,2184.459477659131,1126.8894776591314,0,2,1126.8894776591314,10
100,66.88947765913142,67.38947765913142,125.95947765913142,9,0,66.88947765913142,11
101,71.22064649030025,69.88947765913142,125.95947765913142,8,1,69.88947765913142,11
102,80.14455953377852,79.72064649030025,125.95947765913142,7,1,79.72064649030025,11
103,97.11745005970766,96.64455953377852,125.95947765913142,6,1,96.64455953377852,11
104,112.23209950154879,140.61745005970766,125.95947765913142,5,0,112.23209950154879,11
105,121.53090653708632,165.7320995015488,125.95947765913142,4,0,121.53090653708632,11
106,625.0294776591313,177.0309065370863,125.95947765913142,3,2,125.95947765913142,11
107,2125.0294776591313,1682.0294776591313,1125.9594776591314,2,2,1125.9594776591314,11
108,2125.0294776591313,2183.0294776591313,1125.9594776591314,1,2,1125.9594776591314,11
109,2125.0294776591313,2183.5294776591313,1125.9594776591314,0,2,1125.9594776591314,11
110,65.95947765913142,66.45947765913142,125.02947765913143,9,0,65.95947765913142,12
111,70.29064649030026,68.95947765913142,125.02947765913143,8,1,68.95947765913142,12
112,79.21455953377853,78.79064649030026,125.02947765913143,7,1,78.79064649030026,12
113,96.18746331293158,95.71455953377853,125.02947765913143,6,1,95.71455953377853,12
114,111.3022320441022,139.68746331293158,125.02947765913143,5,0,111.3022320441022,12
115,120.600906618568,164.8022320441022,125.02947765913143,4,0,120.600906618568,12
116,624.0994776591315,176.100906618568,125.02947765913143,3,2,125.02947765913143,12
117,2124.0994776591315,1681.0994776591315,1125.0294776591313,2,2,1125.0294776591313,12
118,2124.0994776591315,2182.0994776591315,1125.0294776591313,1,2,1125.0294776591313,12
119,2124.0994776591315,2182.5994776591315,1125.0294776591313,0,2,1125.0294776591313,12
120,65.02947765913143,65.52947765913143,124.09947765913142,9,0,65.02947765913143,13
121,69.36064649030025,68.02947765913143,124.09947765913142,8,1,68.02947765913143,13
122,78.28455953377852,77.86064649030025,124.09947765913142,7,1,77.86064649030025,13
123,95.25747803743036,94.78455953377852,124.09947765913142,6,1,94.78455953377852,13
124,110.37237930214584,138.75747803743036,124.09947765913142,5,0,110.37237930214584,13
125,119.67090672170937,163.87237930214584,124.09947765913142,4,0,119.67090672170937,13
126,623.1694776591314,175.17090672170937,124.09947765913142,3,2,124.09947765913142,13
127,2123.169477659131,1680.1694776591312,1124.0994776591315,2,2,1124.0994776591315,13
128,2123.169477659131,2181.169477659131,1124.0994776591315,1,2,1124.0994776591315,13
129,2123.169477659131,2181.669477659131,1124.0994776591315,0,2,1124.0994776591315,13
130,64.09947765913142,64.59947765913142,123.16947765913142,9,0,64.09947765913142,14
131,68.43064649030025,67.09947765913142,123.16947765913142,8,1,67.09947765913142,14
132,77.35455953377851,76.93064649030025,123.16947765913142,7,1,76.93064649030025,14
133,94.32749439633191,93.85455953377851,123.16947765913142,6,1,93.85455953377851,14
134,109.44254290768782,137.82749439633193,123.16947765913142,5,0,109.44254290768782,14
135,118.74090685226807,162.94254290768782,123.16947765913142,4,0,118.74090685226807,14
136,622.2394776591314,174.24090685226807,123.16947765913142,3,2,123.16947765913142,14
137,2122.2394776591314,1679.2394776591314,1123.1694776591314,2,2,1123.1694776591314,14
138,2122.2394776591314,2180.2394776591314,1123.1694776591314,1,2,1123.1694776591314,14
139,2122.2394776591314,2180.7394776591314,1123.1694776591314,0,2,1123.1694776591314,14
140,63.169477659131424,63.669477659131424,122.23947765913142,9,0,63.169477659131424,15
141,67.50064649030026,66.16947765913142,122.23947765913142,8,1,66.16947765913142,15
142,76.42455953377852,76.00064649030026,122.23947765913142,7,1,76.00064649030026,15
143,93.39751257079725,92.92455953377852,122.23947765913142,6,1,92.92455953377852,15
144,108.51272467326066,136.89751257079723,122.23947765913142,5,0,108.51272467326066,15
145,117.81090701753223,162.01272467326066,122.23947765913142,4,0,117.81090701753223,15
146,621.3094776591315,173.31090701753223,122.23947765913142,3,2,122.23947765913142,15
147,2121.3094776591315,1678.3094776591315,1122.2394776591314,2,2,1122.2394776591314,15
148,2121.3094776591315,2179.3094776591315,1122.2394776591314,1,2,1122.2394776591314,15
149,2121.3094776591315,2179.8094776591315,1122.2394776591314,0,2,1122.2394776591314,15
150,62.239477659131424,62.739477659131424,121.30947765913143,9,0,62.239477659131424,16
151,66.57064649030026,65.23947765913142,121.30947765913143,8,1,65.23947765913142,16
152,75.49455953377853,75.07064649030026,121.30947765913143,7,1,75.07064649030026,16
153,92.46753276199958,91.99455953377853,121.30947765913143,6,1,91.99455953377853,16
154,107.58292661176435,135.96753276199956,121.30947765913143,5,0,107.58292661176435,16
155,116.88090722672737,161.08292661176435,121.30947765913143,4,0,116.88090722672737,16
156,620.3794776591315,172.38090722672737,121.30947765913143,3,2,121.30947765913143,16
157,2120.379477659131,1677.3794776591312,1121.3094776591315,2,2,1121.3094776591315,16
158,2120.379477659131,2178.379477659131,1121.3094776591315,1,2,1121.3094776591315,16
159,2120.379477659131,2178.879477659131,1121.3094776591315,0,2,1121.3094776591315,16
160,61.309477659131424,61.809477659131424,120.37947765913142,9,0,61.309477659131424,17
161,65.64064649030027,64.30947765913143,120.37947765913142,8,1,64.30947765913143,17
162,74.56455953377852,74.14064649030027,120.37947765913142,7,1,74.14064649030027,17
163,91.5375551933169,91.06455953377852,120.37947765913142,6,1,91.06455953377852,17
164,106.65315095845689,135.0375551933169,120.37947765913142,5,0,106.65315095845689,17
165,115.95090749153135,160.15315095845688,120.37947765913142,4,0,115.95090749153135,17
166,619.4494776591314,171.45090749153135,120.37947765913142,3,2,120.37947765913142,17
167,2119.4494776591314,1676.4494776591314,1120.3794776591315,2,2,1120.3794776591315,17
168,2119.4494776591314,2177.4494776591314,1120.3794776591315,1,2,1120.3794776591315,17
169,2119.4494776591314,2177.9494776591314,1120.3794776591315,0,2,1120.3794776591315,17
170,60.37947765913143,60.87947765913143,119.44947765913143,9,0,60.37947765913143,18
171,64.71064649030026,63.37947765913143,119.44947765913143,8,1,63.37947765913143,18
172,73.63455953377854,73.21064649030026,119.44947765913143,7,1,73.21064649030026,18
173,90.60758011275982,90.13455953377854,119.44947765913143,6,1,90.13455953377854,18
174,105.72340019531585,134.10758011275982,119.44947765913143,5,0,105.72340019531585,18
175,115.02090782672627,159.22340019531583,119.44947765913143,4,0,115.02090782672627,18
176,618.5194776591313,170.52090782672627,119.44947765913143,3,2,119.44947765913143,18
177,2118.5194776591316,1675.5194776591316,1119.4494776591314,2,2,1119.4494776591314,18
178,2118.5194776591316,2176.5194776591316,1119.4494776591314,1,2,1119.4494776591314,18
179,2118.5194776591316,2177.0194776591316,1119.4494776591314,0,2,1119.4494776591314,18
180,59.44947765913143,59.94947765913143,118.51947765913144,9,0,59.44947765913143,19
181,63.78064649030027,62.44947765913143,118.51947765913144,8,1,62.44947765913143,19
182,72.70455953377854,72.28064649030027,118.51947765913144,7,1,72.28064649030027,19
183,89.67760779565887,89.20455953377854,118.51947765913144,6,1,89.20455953377854,19
184,104.79367707801498,133.17760779565887,118.51947765913144,5,0,104.79367707801498,19
185,114.09090825102362,158.29367707801498,118.51947765913144,4,0,114.09090825102362,19
186,617.5894776591315,169.59090825102362,118.51947765913144,3,2,118.51947765913144,19
187,2117.5894776591313,1674.5894776591313,1118.5194776591313,2,2,1118.5194776591313,19
188,2117.5894776591313,2175.5894776591313,1118.5194776591313,1,2,1118.5194776591313,19
189,2117.5894776591313,2176.0894776591313,1118.5194776591313,0,2,1118.5194776591313,19
190,58.51947765913143,59.01947765913143,117.58947765913143,9,0,58.51947765913143,20
191,62.850646490300264,61.51947765913143,117.58947765913143,8,1,61.51947765913143,20
192,71.77455953377853,71.35064649030026,117.58947765913143,7,1,71.35064649030026,20
193,88.74763854763707,88.27455953377853,117.58947765913143,6,1,88.27455953377853,20
194,103.86398466578231,132.24763854763705,117.58947765913143,5,0,103.86398466578231,20
195,113.16090878810888,157.3639846657823,117.58947765913143,4,0,113.16090878810888,20
196,616.6594776591314,168.66090878810888,117.58947765913143,3,2,117.58947765913143,20
197,2116.6594776591314,1673.6594776591314,1117.5894776591315,2,2,1117.5894776591315,20
198,2116.6594776591314,2174.6594776591314,1117.5894776591315,1,2,1117.5894776591315,20
199,2116.6594776591314,2175.1594776591314,1117.5894776591315,0,2,1117.5894776591315,20
200,57.58947765913143,58.08947765913143,116.65947765913143,9,0,57.58947765913143,21
201,61.92064649030027,60.58947765913143,116.65947765913143,8,1,60.58947765913143,21
202,70.84455953377854,70.42064649030027,116.65947765913143,7,1,70.42064649030027,21
203,87.81767270789597,87.34455953377854,116.65947765913143,6,1,87.34455953377854,21
204,102.93432635442883,131.31767270789595,116.65947765913143,5,0,102.93432635442883,21
205,112.23090946796364,156.43432635442883,116.65947765913143,4,0,112.23090946796364,21
206,615.7294776591314,167.73090946796364,116.65947765913143,3,2,116.65947765913143,21
207,2115.7294776591316,1672.7294776591316,1116.6594776591314,2,2,1116.6594776591314,21
208,2115.7294776591316,2173.7294776591316,1116.6594776591314,1,2,1116.6594776591314,21
209,2115.7294776591316,2174.2294776591316,1116.6594776591314,0,2,1116.6594776591314,21
210,56.65947765913143,57.15947765913143,115.72947765913145,9,0,56.65947765913143,22
211,60.99064649030028,59.65947765913143,115.72947765913145,8,1,59.65947765913143,22
212,69.91455953377854,69.49064649030028,115.72947765913145,7,1,69.49064649030028,22
213,86.88771065284583,86.41455953377854,115.72947765913145,6,1,86.41455953377854,22
214,102.00470591286101,130.38771065284584,115.72947765913145,5,0,102.00470591286101,22
215,111.30091032853929,155.50470591286103,115.72947765913145,4,0,111.30091032853929,22
216,614.7994776591315,166.8009103285393,115.72947765913145,3,2,115.72947765913145,22
217,2114.7994776591313,1671.7994776591313,1115.7294776591314,2,2,1115.7294776591314,22
218,2114.7994776591313,2172.7994776591313,1115.7294776591314,1,2,1115.7294776591314,22
219,2114.7994776591313,2173.2994776591313,1115.7294776591314,0,2,1115.7294776591314,22
220,55.72947765913144,56.22947765913144,114.79947765913144,9,0,55.72947765913144,23
221,60.06064649030027,58.72947765913144,114.79947765913144,8,1,58.72947765913144,23
222,68.98455953377854,68.56064649030027,114.79947765913144,7,1,68.56064649030027,23
223,85.95775280011215,85.48455953377854,114.79947765913144,6,1,85.48455953377854,23
224,101.07512752341495,129.45775280011213,114.79947765913144,5,0,101.07512752341495,23
225,110.37091141787556,154.57512752341495,114.79947765913144,4,0,110.37091141787556,23
226,613.8694776591315,165.87091141787556,114.79947765913144,3,2,114.79947765913144,23
227,2113.8694776591315,1670.8694776591315,1114.7994776591315,2,2,1114.7994776591315,23
228,2113.8694776591315,2171.8694776591315,1114.7994776591315,1,2,1114.7994776591315,23
229,2113.8694776591315,2172.3694776591315,1114.7994776591315,0,2,1114.7994776591315,23
230,54.79947765913144,55.29947765913144,113.86947765913143,9,0,54.79947765913144,24
231,59.13064649030028,57.79947765913144,113.86947765913143,8,1,57.79947765913144,24
232,68.05455953377854,67.63064649030028,113.86947765913143,7,1,67.63064649030028,24
233,85.02779961295356,84.55455953377854,113.86947765913143,6,1,84.55455953377854,24
234,100.14559582637415,128.52779961295357,113.86947765913143,5,0,100.14559582637415,24
235,109.44091279678221,153.64559582637415,113.86947765913143,4,0,109.44091279678221,24
236,612.9394776591314,164.94091279678221,113.86947765913143,3,2,113.86947765913143,24
237,2112.9394776591316,1669.9394776591316,1113.8694776591315,2,2,1113.8694776591315,24
238,2112.9394776591316,2170.9394776591316,1113.8694776591315,1,2,1113.8694776591315,24
239,2112.9394776591316,2171.4394776591316,1113.8694776591315,0,2,1113.8694776591315,24
240,53.86947765913144,54.36947765913144,112.93947765913144,9,0,53.86947765913144,25
241,58.20064649030027,56.86947765913144,112.93947765913144,8,1,56.86947765913144,25
242,67.12455953377854,66.70064649030027,112.93947765913144,7,1,66.70064649030027,25
243,84.09785160512746,83.62455953377854,112.93947765913144,6,1,83.62455953377854,25
244,99.21611596905642,127.59785160512746,112.93947765913144,5,0,99.21611596905642,25
245,108.51091454223368,152.71611596905643,112.93947765913144,4,0,108.51091454223368,25
246,612.0094776591313,164.01091454223368,112.93947765913144,3,2,112.93947765913144,25
247,2112.0094776591313,1669.0094776591313,1112.9394776591314,2,2,1112.9394776591314,25
248,2112.0094776591313,2170.0094776591313,1112.9394776591314,1,2,1112.9394776591314,25
249,2112.0094776591313,2170.5094776591313,1112.9394776591314,0,2,1112.9394776591314,25
250,52.93947765913144,53.43947765913144,112.00947765913145,9,0,52.93947765913144,26
251,57.27064649030028,55.93947765913144,112.00947765913145,8,1,55.93947765913144,26
252,66.19455953377854,65.77064649030028,112.00947765913145,7,1,65.77064649030028,26
253,83.16790934624208,82.69455953377854,112.00947765913145,6,1,82.69455953377854,26
254,98.28669365987757,126.66790934624208,112.00947765913145,5,0,98.28669365987757,26
255,107.58091675166591,151.78669365987759,112.00947765913145,4,0,107.58091675166591,26
256,611.0794776591315,163.0809167516659,112.00947765913145,3,2,112.00947765913145,26
257,2111.0794776591315,1668.0794776591315,1112.0094776591313,2,2,1112.0094776591313,26
258,2111.0794776591315,2169.0794776591315,1112.0094776591313,1,2,1112.0094776591313,26
259,2111.0794776591315,2169.5794776591315,1112.0094776591313,0,2,1112.0094776591313,26
260,52.00947765913144,52.50947765913144,111.07947765913144,9,0,52.00947765913144,27
261,56.34064649030028,55.00947765913144,111.07947765913144,8,1,55.00947765913144,27
262,65.26455953377855,64.84064649030029,111.07947765913144,7,1,64.84064649030029,27
263,82.2379734676342,81.76455953377855,111.07947765913144,6,1,81.76455953377855,27
264,97.35733522781779,125.7379734676342,111.07947765913144,5,0,97.35733522781779,27
265,106.65091954841557,150.85733522781777,111.07947765913144,4,0,106.65091954841557,27
266,610.1494776591314,162.15091954841557,111.07947765913144,3,2,111.07947765913144,27
267,2110.1494776591317,1667.1494776591317,1111.0794776591315,2,2,1111.0794776591315,27
268,2110.1494776591317,2168.1494776591317,1111.0794776591315,1,2,1111.0794776591315,27
269,2110.1494776591317,2168.6494776591317,1111.0794776591315,0,2,1111.0794776591315,27
270,51.07947765913144,51.57947765913144,110.14947765913145,9,0,51.07947765913144,28
271,55.41064649030028,54.07947765913144,110.14947765913145,8,1,54.07947765913144,28
272,64.33455953377855,63.91064649030028,110.14947765913145,7,1,63.91064649030028,28
273,81.30804466881294,80.83455953377855,110.14947765913145,6,1,80.83455953377855,28
274,96.42804768773031,124.80804466881294,110.14947765913145,5,0,96.42804768773031,28
275,105.72092308860502,149.92804768773033,110.14947765913145,4,0,105.72092308860502,28
276,609.2194776591314,161.22092308860502,110.14947765913145,3,2,110.14947765913145,28
277,2109.2194776591314,1666.2194776591314,1110.1494776591314,2,2,1110.1494776591314,28
278,2109.2194776591314,2167.2194776591314,1110.1494776591314,1,2,1110.1494776591314,28
279,2109.2194776591314,2167.7194776591314,1110.1494776591314,0,2,1110.1494776591314,28
280,50.14947765913145,50.64947765913145,109.21947765913146,9,0,50.14947765913145,29
281,54.48064649030029,53.14947765913145,109.21947765913146,8,1,53.14947765913145,29
282,63.404559533778546,62.98064649030029,109.21947765913146,7,1,62.98064649030029,29
283,80.37812372450902,79.90455953377855,109.21947765913146,6,1,79.90455953377855,29
284,95.4988388119384,123.87812372450902,109.21947765913146,5,0,95.4988388119384,29
285,104.79092756985749,148.9988388119384,109.21947765913146,4,0,104.79092756985749,29
286,608.2894776591315,160.2909275698575,109.21947765913146,3,2,109.21947765913146,29
287,2108.2894776591315,1665.2894776591315,1109.2194776591314,2,2,1109.2194776591314,29
288,2108.2894776591315,2166.2894776591315,1109.2194776591314,1,2,1109.2194776591314,29
289,2108.2894776591315,2166.7894776591315,1109.2194776591314,0,2,1109.2194776591314,29
290,49.21947765913145,49.71947765913145,108.28947765913145,9,0,49.21947765913145,30
291,53.55064649030028,52.21947765913145,108.28947765913145,8,1,52.21947765913145,30
292,62.47455953377855,62.05064649030028,108.28947765913145,7,1,62.05064649030028,30
293,79.44821149236793,78.97455953377855,108.28947765913145,6,1,78.97455953377855,30
294,94.56971720856166,122.94821149236793,108.28947765913145,5,0,94.56971720856166,30
295,103.86093324232897,148.06971720856166,108.28947765913145,4,0,103.86093324232897,30
296,607.3594776591315,159.36093324232897,108.28947765913145,3,2,108.28947765913145,30
297,2107.3594776591317,1664.3594776591317,1108.2894776591315,2,2,1108.2894776591315,30
298,2107.3594776591317,2165.3594776591317,1108.2894776591315,1,2,1108.2894776591315,30
299,2107.3594776591317,2165.8594776591317,1108.2894776591315,0,2,1108.2894776591315,30
300,48.28947765913145,48.78947765913145,107.35947765913144,9,0,48.28947765913145,31
301,52.62064649030029,51.28947765913145,107.35947765913144,8,1,51.28947765913145,31
302,61.54455953377856,61.12064649030029,107.35947765913144,7,1,61.12064649030029,31
303,78.51830892132072,78.04455953377857,107.35947765913144,6,1,78.04455953377857,31
304,93.64069240699378,122.01830892132072,107.35947765913144,5,0,93.64069240699378,31
305,102.93094042267262,147.14069240699376,107.35947765913144,4,0,102.93094042267262,31
306,606.4294776591314,158.43094042267262,107.35947765913144,3,2,107.35947765913144,31
307,2106.4294776591314,1663.4294776591314,1107.3594776591315,2,2,1107.3594776591315,31
308,2106.4294776591314,2164.4294776591314,1107.3594776591315,1,2,1107.3594776591315,31
309,2106.4294776591314,2164.9294776591314,1107.3594776591315,0,2,1107.3594776591315,31
310,47.35947765913145,47.85947765913145,106.42947765913146,9,0,47.35947765913145,32
311,51.690646490300296,50.35947765913145,106.42947765913146,8,1,50.35947765913145,32
312,60.614559533778554,60.190646490300296,106.42947765913146,7,1,60.190646490300296,32
313,77.58841706066153,77.11455953377856,106.42947765913146,6,1,77.11455953377856,32
314,92.71177495091362,121.08841706066153,106.42947765913146,5,0,92.71177495091362,32
315,102.0009495117152,146.21177495091362,106.42947765913146,4,0,102.0009495117152,32
316,605.4994776591316,157.5009495117152,106.42947765913146,3,2,106.42947765913146,32
317,2105.4994776591316,1662.4994776591316,1106.4294776591314,2,2,1106.4294776591314,32
318,2105.4994776591316,2163.4994776591316,1106.4294776591314,1,2,1106.4294776591314,32
319,2105.4994776591316,2163.9994776591316,1106.4294776591314,0,2,1106.4294776591314,32
320,46.42947765913146,46.92947765913146,105.49947765913146,9,0,46.42947765913146,33
321,50.76064649030029,49.42947765913146,105.49947765913146,8,1,49.42947765913146,33
322,59.68455953377856,59.26064649030029,105.49947765913146,7,1,59.26064649030029,33
323,76.65853706985027,76.18455953377855,105.49947765913146,6,1,76.18455953377855,33
324,91.78297649914487,120.15853706985027,105.49947765913146,5,0,91.78297649914487,33
325,101.0709610168324,145.28297649914487,105.49947765913146,4,0,101.0709610168324,33
326,604.5694776591315,156.5709610168324,105.49947765913146,3,2,105.49947765913146,33
327,2104.5694776591317,1661.5694776591317,1105.4994776591316,2,2,1105.4994776591316,33
328,2104.5694776591317,2162.5694776591317,1105.4994776591316,1,2,1105.4994776591316,33
329,2104.5694776591317,2163.0694776591317,1105.4994776591316,0,2,1105.4994776591316,33
330,45.49947765913146,45.99947765913146,104.56947765913146,9,0,45.49947765913146,34
331,49.830646490300296,48.49947765913146,104.56947765913146,8,1,48.49947765913146,34
332,58.75455953377856,58.330646490300296,104.56947765913146,7,1,58.330646490300296,34
333,75.72867022904596,75.25455953377856,104.56947765913146,6,1,75.25455953377856,34
334,90.8543099345752,119.22867022904596,104.56947765913146,5,0,90.8543099345752,34
335,100.14097558027188,144.3543099345752,104.56947765913146,4,0,100.14097558027188,34
336,603.6394776591314,155.64097558027188,104.56947765913146,3,2,104.56947765913146,34
337,2103.6394776591314,1660.6394776591314,1104.5694776591315,2,2,1104.5694776591315,34
338,2103.6394776591314,2161.6394776591314,1104.5694776591315,1,2,1104.5694776591315,34
339,2103.6394776591314,2162.1394776591314,1104.5694776591315,0,2,1104.5694776591315,34
340,44.569477659131465,45.069477659131465,103.63947765913147,9,0,44.569477659131465,35
341,48.900646490300296,47.569477659131465,103.63947765913147,8,1,47.569477659131465,35
342,57.82455953377856,57.400646490300296,103.63947765913147,7,1,57.400646490300296,35
